# Playas rev. 1.5 (2024-03-124)
,Identificador,Tramo,Nombre,Longitud,Anchura,Direccion,ID_Municipio,Municipio,geometry
142,A06-005_21,A06-005,"21.Cala de la Tía Antonia",58.159693,73,S,04075,Pulpí,"LINESTRING (618452.9036663357 4135419.7287963014, 618462.1256718576 4135427.221675788, 618475.0941171228 4135431.256303204, 618492.097189804 4135434.1381799295, 618504.489259724 4135436.1554936375, 618507.3711364496 4135436.1554936375)"
143,A06-005_22,A06-005,"22.Cala Panizo",43.458526,12,W,04075,Pulpí,"LINESTRING (618777.6911733119 4135341.2697024443, 618782.0139884003 4135355.6790860724, 618789.5068678869 4135360.8664641785, 618801.0343747893 4135363.7483409042, 618808.2390666034 4135365.4774669395)"
144,A06-005_23,A06-005,"23.Cala Costa Tranquila",53.134977,59,S,04075,Pulpí,"LINESTRING (618844.6948071824 4135357.047977516, 618857.9514401202 4135357.9125405336, 618874.0899497836 4135354.454288463, 618887.634770394 4135351.2842240646, 618896.2804005708 4135347.5377843212)"
145,A06-005_24,A06-005,"24.Cala del Invencible",54.660651,8,S,04075,Pulpí,"LINESTRING (618954.8545450191 4135266.7731890837, 618967.5348026117 4135261.297623305, 618980.7914355495 4135253.8047438185, 618987.1315643458 4135249.1937410575, 618992.318942452 4135244.5827382966, 618997.7945082306 4135241.4126738985, 619000.6763849562 4135237.9544218276)"
146,A06-006_25,A06-006,"25.Playa de las Palmeras",825.264212,18,S,04075,Pulpí,"LINESTRING (619880.5853962011 4136723.994155384, 619904.216785351 4136766.069555578, 619933.0355526072 4136810.4504571524, 619957.2433171022 4136852.525857346, 619998.165966606 4136909.587016513, 620036.206739384 4136945.3222879106, 620081.1640163035 4136992.0086908652, 620111.711909595 4137024.862085537, 620144.5653042669 4137065.7847350407, 620195.2863346374 4137115.353014721, 620230.4452306898 4137136.1025271458, 620261.5694993264 4137155.69928888, 620304.7976502106 4137177.601551994, 620352.0604285105 4137190.281809587, 620382.6083218019 4137172.9905492337, 620410.2743383677 4137167.2267957823, 620454.078864597 4137173.5669245785, 620478.2866290921 4137190.281809587, 620484.6267578884 4137194.892812348)"
147,A06-006_26,A06-006,"26.Playa la Carolina",328.599931,25,S,04075,Pulpí,"LINESTRING (620489.2377606492 4137196.6219383837, 620510.5636484186 4137224.8643302945, 620535.3477882588 4137258.2941003116, 620572.8121856918 4137286.5364922225, 620606.818331054 4137303.827752576, 620640.248101071 4137336.681147248, 620659.26848746 4137345.90315277, 620683.476251955 4137360.888911743, 620704.8021397245 4137374.721920026, 620720.9406493879 4137377.6037967517, 620740.537411122 4137370.6872926103, 620745.1484138829 4137364.923539159)"
148,A06-006_27,A06-006,"27.Cala Cerrada",167.61777,50,E,04075,Pulpí,"LINESTRING (621252.2506472087 4137384.5203008777, 621277.611162394 4137386.249426913, 621302.9716775793 4137381.062048807, 621327.1794420745 4137365.4999144888, 621349.6580805342 4137342.4449006836, 621359.4564614013 4137322.2717636046, 621354.2690832951 4137294.0293716937, 621351.9635819147 4137290.571119623)"
149,A06-002_13,A06-002,"13.Cala del Cabezo Negro 2",73.308295,10,W,04035,Cuevas del Almanzora,"LINESTRING (615016.1367929138 4130655.434039446, 615015.082984503 4130680.9542515716, 615017.7080522415 4130694.63816086, 615026.3157117972 4130707.9640024058, 615035.7292897148 4130713.816611007, 615042.2029435595 4130716.1068169177)"
150,A06-003_17,A06-003,"17.Playa de la Entrevista",1067.946491,28,W,04075,Pulpí,"LINESTRING (616476.1715587473 4133793.1322151325, 616495.2143179841 4133839.184260634, 616524.6648552842 4133895.067025274, 616556.2235473209 4133950.979289192, 616584.2920942004 4134005.0820115814, 616610.435826453 4134045.9502492184, 616636.3828766701 4134100.904120461, 616656.2741597898 4134136.4022338935, 616690.8020052369 4134180.909773424, 616708.0412192687 4134204.9242943814, 616728.0916580503 4134228.978089377, 616741.0399575738 4134258.21591292, 616772.2616544073 4134287.7088720035, 616799.167830851 4134324.1858378686, 616819.2054159341 4134349.120215651, 616850.4387924062 4134377.7331381417, 616876.0863275902 4134403.626566512, 616889.6505017058 4134439.0368986614, 616896.8892531991 4134474.3588424474, 616909.2198855937 4134497.4247056292, 616951.0068024077 4134525.305061315, 616975.2725796193 4134549.418466401, 617010.8816055476 4134566.6464931797, 617019.722409128 4134587.9026717586, 617052.4460483263 4134610.3736318476, 617071.113548358 4134632.6479413933, 617085.8106833231 4134637.2563028405)"
151,G01-001_01,G01-001,"01.Playa de Cantarriján",403.062016,25,S,18017,Almuñécar,"LINESTRING (430556.5367344981 4066094.773072583, 430623.4373824331 4066086.4104915913, 430643.5075768136 4066051.287651425, 430690.3380303681 4065992.749584482, 430720.44332193886 4065974.3519063, 430748.8760973112 4065939.2290661344, 430768.94629169174 4065919.1588717536, 430787.34396987385 4065900.7611935716, 430820.79429384135 4065870.6559020006, 430844.2095206186 4065847.2406752235, 430849.22706921375 4065842.2231266284)"
152,G01-001_02,G01-001,"02.Playa La Herradura",2170.821292,45,S,18017,Almuñécar,"LINESTRING (432629.8296269127 4066139.0947518405, 432685.0226614592 4066137.422235642, 432736.87066360895 4066115.679525063, 432820.4964735279 4066077.2116525006, 432880.7070566696 4066062.159006715, 432969.35041518364 4066077.2116525006, 433031.23351452366 4066065.5040391115, 433121.5493892361 4066020.3461017553, 433328.9413978351 4065903.269967869, 433536.33340643405 4065744.380929023, 433798.9184495795 4065525.281307034, 434016.34555536875 4065304.5091688484, 434230.4276287612 4065067.011868679, 434283.9481471093 4064996.766188347, 434308.19963198574 4064977.1141230157, 434318.23472917604 4064970.424058222, 434324.08853587037 4064964.5702515277, 434329.5242135151 4064954.5351543375, 434338.72305260616 4064938.2281214036, 434343.7406012013 4064930.7017985107, 434344.1587302509 4064930.283669461)"
153,G01-002_03,G01-002,"03.Playa de los Berengueles o Playa Marina del Este",276.532613,50,W,18017,Almuñécar,"LINESTRING (434914.0686248487 4064244.552028126, 434929.1212706341 4064296.400030276, 434972.60669179197 4064375.0082916, 434997.69443476765 4064413.476164162, 435041.1798559255 4064433.546358543, 435079.6477284882 4064438.563907138)"
154,G01-004_04,G01-004,"04.Playa El Muerto",252.434548,42,S,18017,Almuñécar,"LINESTRING (435524.1189082074 4065253.07929575, 435619.45233151497 4065336.705105669, 435671.3003336647 4065371.827945835, 435714.78575482254 4065393.5706564137, 435728.16588440957 4065398.588205009)"
155,G01-004_05,G01-004,"05.Playa de Cotobro",499.015392,18,S,18017,Almuñécar,"LINESTRING (435972.77137842245 4065455.76735254, 436004.54918619164 4065469.147482127, 436028.38254201855 4065473.746901673, 436083.99370561464 4065485.4545150613, 436106.5726742928 4065497.9983865493, 436124.97035247495 4065502.5978060947, 436170.54641888075 4065505.106580392, 436195.21603280684 4065502.5978060947, 436236.1926796671 4065498.8346446482, 436272.15177793225 4065486.2907731603, 436294.7307466104 4065471.238127375, 436311.03777954454 4065457.0217396887, 436321.4910057844 4065439.8784486554)"
156,G01-004_06,G01-004,"06.Playa Punta de San José",52.057085,8,S,18017,Almuñécar,"LINESTRING (436462.1914309731 4065393.5706564123, 436473.8990443618 4065399.424463107, 436489.78794824635 4065397.7519469084, 436500.6593035358 4065396.07943071, 436511.5306588253 4065391.0618821145)"
157,G01-005_07,G01-005,"07.Playa San Cristobal o Playa La China",1372.99473,20,S,18017,Almuñécar,"LINESTRING (436706.9014572485 4065414.0589798423, 436723.6266192323 4065436.6379485205, 436748.714362208 4065438.310464719, 436788.01849286986 4065453.363110504, 436808.08868725045 4065462.5619495953, 436834.8489464245 4065469.252014389, 436860.77294749935 4065479.287111579, 436880.8431418799 4065489.322208769, 436914.2934658475 4065498.5210478604, 436929.3461116329 4065503.5385964555, 436934.36366022803 4065501.866080257, 436952.9200979528 4065501.9492601617, 436972.4604883085 4065514.8459177967, 436998.6446113851 4065535.9495393806, 437008.41480656294 4065546.89215798, 437020.92065639055 4065557.834776579, 437034.2081218324 4065564.087701493, 437044.75993262447 4065568.777395178, 437068.9900166655 4065568.386587371, 437081.88667430024 4065562.133662457, 437095.1741397421 4065556.6623531575, 437115.496145712 4065551.581851665, 437131.5192658036 4065552.3634672794, 437151.4504639664 4065555.099121929, 437163.5655059869 4065557.443968772, 437187.4047822208 4065541.030040873, 437201.08305546973 4065535.5587315736, 437214.3705209116 4065526.179344203, 437231.5660644246 4065517.190764639, 437244.46272205934 4065508.9838006897, 437274.1641154 4065493.742296213, 437296.0493525983 4065480.845638578, 437319.107013218 4065466.3857497144, 437361.31425638625 4065439.81081883, 437405.86634639715 4065408.546194261, 437469.1772111495 4065363.212488636, 437517.6373792316 4065329.603017224, 437568.4423941562 4065283.4876959845, 437626.28194960894 4065242.0620684307, 437686.4663519044 4065198.2915940345, 437743.52429174294 4065164.682122623, 437770.09922262665 4065140.452038582, 437806.8351564953 4065115.4403389264, 437840.444627907 4065080.2676362866, 437874.83571493305 4065050.5662429454, 437906.88195511635 4065021.6464652186, 437938.92819529964 4064991.9450718784, 437951.43404512724 4064977.875990822, 437960.03181688377 4064969.2782190656)"
158,G01-006_08,G01-006,"08.Playa de la Caletilla",201.765157,21,S,18017,Almuñécar,"LINESTRING (438051.60448074463 4065007.2194145834, 438060.8033198357 4065039.8334804517, 438089.23609520815 4065062.41244913, 438115.160096283 4065079.1376111135, 438146.101645953 4065095.8627730976, 438173.69816322625 4065107.570386486, 438207.98474529304 4065116.7692255774)"
159,G01-006_09,G01-006,"09.Playa Puerta de Mar/ Fuente Piedra",953.4718,40,S,18017,Almuñécar,"LINESTRING (438225.54616537614 4065126.3861937188, 438237.2537787648 4065158.164001488, 438282.411716121 4065171.544131075, 438332.5872020724 4065186.5967768603, 438471.4060465378 4065183.2517444636, 438544.9967592665 4065153.146452893, 438608.55237480486 4065133.076258512, 438636.9851501773 4065104.64348314, 438668.7629579465 4065113.006064132, 438752.3887678654 4065144.783871901, 438785.839091833 4065154.8189690914, 438837.68709398276 4065168.1990986783, 438876.15496654547 4065169.8716148767, 438928.0029686952 4065159.8365176865, 439009.9562624157 4065151.4739366947, 439033.371489193 4065133.076258512, 439056.7867159703 4065109.661031735, 439075.1843941525 4065087.918321156, 439083.54697514436 4065071.1931591723)"
160,G01-007_10,G01-007,"10.Playa La Velilla",1178.085171,35,W,18017,Almuñécar,"LINESTRING (439931.3036231978 4065438.9376582922, 439925.44981650345 4065497.4757252354, 439953.0463337767 4065557.6863083774, 439977.2978186532 4065595.317922841, 440027.4733046047 4065668.9086355697, 440073.4675000601 4065734.973025406, 440099.39150113496 4065770.0958655714, 440168.8009233677 4065867.938063177, 440280.85950865905 4066025.9908439233, 440391.245577752 4066159.7921397937, 440458.1462256872 4066235.055368721, 440509.9942278369 4066296.938468061, 440546.78958420124 4066332.061308227, 440590.2750053591 4066363.839115996, 440868.8074920744 4066603.30400069)"
161,G01-008_11,G01-008,"11.Playa El Pozuelo",218.836017,30,S,18017,Almuñécar,"LINESTRING (440926.4507612335 4066802.0383599713, 440946.52095561405 4066837.9974582363, 441004.22276445816 4066875.6290726997, 441035.1643141281 4066890.6817184854, 441079.4859933852 4066909.915654767, 441104.5737363609 4066916.6057195603)"
162,G01-008_12,G01-008,"12.Playa Calabajío",185.872728,13,S,18017,Almuñécar,"LINESTRING (441259.281484711 4066951.728559726, 441270.98909809964 4066964.272431214, 441300.2581315713 4066965.9449474122, 441353.7786499194 4066965.1086893133, 441374.68510239915 4066960.927398817, 441407.2991682675 4066955.909850222, 441428.20562074723 4066949.2197854286, 441434.05942744156 4066941.6934625357)"
163,G01-008_13,G01-008,"13.Playa de Cabria",210.83485,15,S,18017,Almuñécar,"LINESTRING (441701.6620191822 4066838.8337163357, 441740.96614984405 4066827.962361046, 441765.21763472055 4066824.6173286494, 441807.8667977792 4066820.4360381532, 441843.8258960444 4066810.400940963, 441881.4575105079 4066795.348295178, 441896.5101562933 4066785.313197987, 441903.2002210868 4066785.313197987)"
164,G01-008_14,G01-008,"14.Playa de Curumbico",148.223045,24,S,18017,Almuñécar,"LINESTRING (442007.7324834855 4066780.295649392, 442029.89332311397 4066789.0763594336, 442049.5453884449 4066780.295649392, 442086.75887385884 4066765.661132656, 442105.9928101402 4066752.699132119, 442125.22674642154 4066737.6464863336, 442138.188746959 4066729.702034391)"
165,G01-008_15,G01-008,"15.Playa Barranco de Enmedio",161.412044,15,S,18017,Almuñécar,"LINESTRING (442387.6027250422 4066629.1419979637, 442406.0004032244 4066646.7034180467, 442430.2518881008 4066650.0484504434, 442457.8484053741 4066645.0309018483, 442474.57356735785 4066630.814514162, 442487.9536969449 4066623.2881912696, 442508.86014942464 4066615.7618683768, 442515.55021421815 4066609.9080616822, 442523.07653711084 4066606.5630292855, 442526.4215695076 4066600.7092225915)"
166,G02-002_01,G02-002,"01.Playa de la Guardia",1233.72,33,S,18173,Salobreña,"LINESTRING (446249.6564969164 4066717.6589099937, 446304.5926535126 4066680.4962158254, 446357.9130407972 4066653.0281375274, 446393.4599656536 4066614.249674048, 446411.2334280818 4066602.9392888662, 446433.8541984449 4066602.9392888662, 446469.4011233013 4066564.160825386, 446679.4511338163 4066339.5688910666, 446855.5699887866 4066132.750419175, 446946.05307023926 4066027.725413917, 447002.6049961471 4065956.6315642046, 447054.30961412005 4065898.463868985, 447073.6988458599 4065859.685405505, 447071.2751918924 4065837.8725197976, 447067.2357686133 4065833.0252118628)"
167,G02-002_02,G02-002,"02.Playa de la Charca o de Solamar",1822.31,70,S,18173,Salobreña,"LINESTRING (447081.37375009066 4065761.527419824, 447096.72355855134 4065741.3303034287, 447113.68913632375 4065717.9016484097, 447132.2704834078 4065703.3597246045, 447150.04394583596 4065692.857224079, 447158.12279239425 4065683.970492865, 447181.5514474132 4065645.999914041, 447196.0933712181 4065625.8027976453, 447251.83741247025 4065566.82721777, 447309.19722303393 4065480.3835595963, 447348.7835711695 4065444.83663474, 447381.0989574026 4065387.476824176, 447420.6853055381 4065341.427398794, 447473.1978081669 4065278.4123956393, 447505.51319440006 4065229.93931629, 447579.0306980803 4065156.4218126093, 447608.11454569007 4065116.027579818, 447678.80445307493 4065024.3326713815, 447703.04099274974 4064992.421227476, 447756.7653223623 4064930.618051306, 447777.7703234138 4064902.74603068, 447826.2434027633 4064846.5980470995, 447852.4996540777 4064811.0511222435, 447889.66234824585 4064771.060831779, 447908.6476376578 4064748.440061416, 447929.65263870935 4064724.607464069, 447949.4458127771 4064700.572895558, 447959.14042864705 4064689.2625103765, 447984.9927376335 4064656.745152979, 447998.3228344547 4064645.0308254696, 448019.52980667003 4064613.3213527296, 448031.44610534346 4064603.020823368, 448108.801061139 4064510.921972603, 448154.0426018653 4064467.2962011886, 448196.05260396836 4064402.6654287227, 448228.36799020146 4064377.621004392, 448237.2547214156 4064364.6948498986)"
168,G02-002_03,G02-002,"03.Playa de Salobreña o de la Cagaílla",1755.03,18,S,18173,Salobreña,"LINESTRING (448312.38799440715 4064350.1529260934, 448407.71838379477 4064379.2367737032, 448514.359158364 4064379.2367737032, 448578.9899308302 4064385.69985095, 448651.6995498547 4064350.1529260934, 448768.0349402938 4064269.3644605107, 448961.9272576924 4064154.644839383, 449259.2288110369 4063988.220600282, 449445.0422818772 4063879.964056401, 449713.25998761196 4063744.239434223, 449819.90076218115 4063695.7663548733, 449844.9451865118 4063685.2638543476, 449858.6792256608 4063676.7810654617, 449870.3935531703 4063671.933757527, 449875.6448034332 4063669.510103559)"
169,G02-002_04,G02-002,"04.Playa Granada",963.79,37,S,18140,Motril,"LINESTRING (449877.46254390886 4063669.5101035587, 449980.063895199 4063620.633081881, 450043.0788983535 4063593.165003583, 450122.6555369525 4063553.1747131194, 450173.95621259755 4063528.5342311165, 450234.95150411245 4063500.2582681617, 450280.59698716673 4063480.0611517658, 450365.4248760286 4063446.9378808774, 450420.36103262485 4063431.5880724164, 450493.0706516493 4063402.5042248066, 450552.85411618056 4063387.1544163455, 450612.6375807118 4063366.149415294, 450653.0318135032 4063354.8390301126, 450714.43104734604 4063355.6469147685, 450747.55431823496 4063342.720760275, 450775.0223965331 4063341.1049909634)"
